injuried,prev_player_age,prev_player_height,prev_player_weight,prev_games_appearences,prev_games_lineups,prev_games_minutes,prev_games_position,prev_games_rating,prev_substitutes_in,prev_substitutes_out,prev_substitutes_bench,prev_shots_total,prev_shots_on,prev_goals_total,prev_goals_conceded,prev_goals_assists,prev_goals_saves,prev_passes_total,prev_passes_key,prev_passes_accuracy,prev_tackles_total,prev_tackles_blocks,prev_tackles_interceptions,prev_duels_total,prev_duels_won,prev_dribbles_attempts,prev_dribbles_success,prev_fouls_drawn,prev_fouls_committed,prev_cards_yellow,prev_cards_yellowred,prev_cards_red,prev_penalty_scored,prev_penalty_missed,prev_penalty_saved,player_minutes_avg_5,player_rating_avg_5,player_shots_total_5,player_shots_on_5,player_goals_5,player_assists_5,player_fouls_committed_5,player_fouls_drawn_5,player_yellow_cards_5,player_red_cards_5,player_duels_total_5,player_duels_won_5,player_passes_total_5,player_passes_key_5,player_tackles_total_5,player_tackles_blocks_5,player_tackles_interceptions_5,player_duels_win_ratio_5,player_pass_acc_mean_5,team_shots_on_goal_5,team_shots_off_goal_5,team_total_shots_5,team_fouls_5,team_corners_5,team_offsides_5,team_ball_poss_avg_5,team_yellow_cards_5,team_red_cards_5,team_passes_5,team_passes_acc_5,team_pass_acc_ratio_5,opp_shots_on_goal_5,opp_shots_off_goal_5,opp_total_shots_5,opp_fouls_5,opp_corners_5,opp_offsides_5,opp_ball_poss_avg_5,opp_yellow_cards_5,opp_red_cards_5,opp_passes_5,opp_passes_acc_5,opp_pass_acc_ratio_5,days_since_last_injury,inj_count_last_6m,team_vs_opp_shots_diff_5,team_vs_opp_sog_diff_5,team_vs_opp_fouls_diff_5,team_vs_opp_corners_diff_5,team_vs_opp_offsides_diff_5,team_vs_opp_poss_diff_5,team_vs_opp_pass_acc_diff_5,team_vs_opp_shots_ratio_5,team_vs_opp_sog_ratio_5,team_vs_opp_fouls_ratio_5,team_vs_opp_corners_ratio_5,team_vs_opp_offsides_ratio_5,team_vs_opp_poss_ratio_5,team_vs_opp_pass_acc_ratio_5,player_id
0,30.0,178.0,73.0,19.0,13.0,1134.0,3,7.052631,6.0,8.0,6.0,14.0,7.0,4.0,0.0,4.0,,353.0,27.0,,19.0,1.0,5.0,120.0,51.0,22.0,10.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30.0,20.0,64.0,55.0,25.0,7.0,54.5,9.0,0.0,1547.0,1167.0,0.7543632837750485,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,8.0,2,64.0,30.0,55.0,25.0,7.0,,,,,,,,,,2755
0,30.0,178.0,73.0,19.0,13.0,1134.0,3,7.052631,6.0,8.0,6.0,14.0,7.0,4.0,0.0,4.0,,353.0,27.0,,19.0,1.0,5.0,120.0,51.0,22.0,10.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,16.0,47.0,51.0,19.0,6.0,55.0,11.0,0.0,1198.0,868.0,0.7245409015025042,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,87.0,1,47.0,19.0,51.0,19.0,6.0,,,,,,,,,,2755
0,30.0,178.0,73.0,19.0,13.0,1134.0,3,7.052631,6.0,8.0,6.0,14.0,7.0,4.0,0.0,4.0,,353.0,27.0,,19.0,1.0,5.0,120.0,51.0,22.0,10.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2755
0,30.0,178.0,73.0,19.0,13.0,1134.0,3,7.052631,6.0,8.0,6.0,14.0,7.0,4.0,0.0,4.0,,353.0,27.0,,19.0,1.0,5.0,120.0,51.0,22.0,10.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28.0,25.0,69.0,61.0,21.0,6.0,58.0,8.0,1.0,2385.0,1946.0,0.8159329140461216,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,16.0,3,69.0,28.0,61.0,21.0,6.0,,,,,,,,,,2755
0,30.0,178.0,73.0,19.0,13.0,1134.0,3,7.052631,6.0,8.0,6.0,14.0,7.0,4.0,0.0,4.0,,353.0,27.0,,19.0,1.0,5.0,120.0,51.0,22.0,10.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,10.0,31.0,39.0,13.0,9.0,50.0,6.0,1.0,1117.0,842.0,0.7538048343777977,10.0,7.0,25.0,29.0,5.0,4.0,34.5,8.0,0.0,458.0,293.0,0.6397379912663755,63.0,4,6.0,0.0,10.0,8.0,5.0,15.5,0.1140668431114221,1.24,1.0,1.3448275862068966,2.6,2.25,1.4492753623188406,1.1783024373550557,2755
0,31.0,185.0,77.0,29.0,26.0,2265.0,3,7.065217,3.0,7.0,3.0,19.0,7.0,1.0,0.0,6.0,,949.0,24.0,,25.0,3.0,14.0,188.0,93.0,19.0,6.0,19.0,23.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,69.0,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2714
0,31.0,185.0,77.0,29.0,26.0,2265.0,3,7.065217,3.0,7.0,3.0,19.0,7.0,1.0,0.0,6.0,,949.0,24.0,,25.0,3.0,14.0,188.0,93.0,19.0,6.0,19.0,23.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,8.0,25.0,26.0,15.0,6.0,67.0,4.0,0.0,1080.0,879.0,0.8138888888888889,6.0,7.0,17.0,37.0,2.0,4.0,40.0,6.0,0.0,591.0,412.0,0.6971235194585449,,0,8.0,4.0,-11.0,13.0,2.0,27.0,0.1167653694303439,1.4705882352941178,1.6666666666666667,0.7027027027027027,7.5,1.5,1.675,1.1674959546925563,2714
0,31.0,185.0,77.0,29.0,26.0,2265.0,3,7.065217,3.0,7.0,3.0,19.0,7.0,1.0,0.0,6.0,,949.0,24.0,,25.0,3.0,14.0,188.0,93.0,19.0,6.0,19.0,23.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,11.0,34.0,45.0,19.0,11.0,66.66666666666667,5.0,0.0,1633.0,1339.0,0.8199632578077158,12.0,15.0,38.0,29.0,17.0,6.0,59.5,4.0,0.0,950.0,781.0,0.8221052631578948,3.0,3,-4.0,-1.0,16.0,2.0,5.0,7.166666666666671,-0.0021420053501789,0.8947368421052632,0.9166666666666666,1.5517241379310345,1.1176470588235294,1.8333333333333333,1.1204481792717087,0.997394487730256,2714
0,31.0,185.0,77.0,29.0,26.0,2265.0,3,7.065217,3.0,7.0,3.0,19.0,7.0,1.0,0.0,6.0,,949.0,24.0,,25.0,3.0,14.0,188.0,93.0,19.0,6.0,19.0,23.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,11.0,34.0,45.0,19.0,11.0,66.66666666666667,5.0,0.0,1633.0,1339.0,0.8199632578077158,1.0,10.0,15.0,19.0,7.0,1.0,60.0,1.0,0.0,430.0,335.0,0.7790697674418605,3.0,2,19.0,10.0,26.0,12.0,10.0,6.666666666666671,0.0408934903658553,2.2666666666666666,11.0,2.3684210526315788,2.7142857142857144,11.0,1.1111111111111112,1.0524901518128889,2714
0,31.0,185.0,77.0,29.0,26.0,2265.0,3,7.065217,3.0,7.0,3.0,19.0,7.0,1.0,0.0,6.0,,949.0,24.0,,25.0,3.0,14.0,188.0,93.0,19.0,6.0,19.0,23.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,11.0,34.0,45.0,19.0,11.0,66.66666666666667,5.0,0.0,1633.0,1339.0,0.8199632578077158,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,1,34.0,11.0,45.0,19.0,11.0,,,,,,,,,,2714
0,32.0,179.0,74.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,29.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2756
0,32.0,179.0,74.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,15.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2756
0,32.0,179.0,74.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,89.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2756
0,32.0,179.0,74.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,8.0,7.0,18.0,10.0,4.0,6.0,65.0,1.0,0.0,519.0,453.0,0.8728323699421965,13.0,4,-18.0,-8.0,-10.0,-4.0,-6.0,,,0.0,0.0,0.0,0.0,0.0,,,2756
0,32.0,179.0,74.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2756
0,35.0,201.0,96.0,1.0,1.0,90.0,2,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2758
0,35.0,201.0,96.0,1.0,1.0,90.0,2,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,5.0,16.0,9.0,3.0,3.0,49.0,5.0,0.0,373.0,286.0,0.7667560321715817,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,49.0,3,16.0,6.0,9.0,3.0,3.0,,,,,,,,,,2758
0,35.0,201.0,96.0,1.0,1.0,90.0,2,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,59.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2758
0,35.0,201.0,96.0,1.0,1.0,90.0,2,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,78.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2758
0,35.0,201.0,96.0,1.0,1.0,90.0,2,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,7.0,17.0,32.0,49.0,14.0,6.0,41.333333333333336,10.0,1.0,950.0,704.0,0.7410526315789474,10.0,2,-32.0,-7.0,-49.0,-14.0,-6.0,,,0.0,0.0,0.0,0.0,0.0,,,2758
0,30.0,178.0,78.0,27.0,26.0,2263.0,1,7.0,1.0,6.0,2.0,7.0,4.0,0.0,0.0,1.0,,703.0,13.0,,33.0,9.0,25.0,139.0,75.0,14.0,9.0,11.0,21.0,4.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,7.0,16.0,3.0,2.0,46.0,5.0,0.0,326.0,239.0,0.7331288343558282,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,7.0,3.0,16.0,3.0,2.0,,,,,,,,,,2760
0,30.0,178.0,78.0,27.0,26.0,2263.0,1,7.0,1.0,6.0,2.0,7.0,4.0,0.0,0.0,1.0,,703.0,13.0,,33.0,9.0,25.0,139.0,75.0,14.0,9.0,11.0,21.0,4.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,73.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2760
0,30.0,178.0,78.0,27.0,26.0,2263.0,1,7.0,1.0,6.0,2.0,7.0,4.0,0.0,0.0,1.0,,703.0,13.0,,33.0,9.0,25.0,139.0,75.0,14.0,9.0,11.0,21.0,4.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,24.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2760
0,32.0,190.0,84.0,15.0,15.0,1350.0,2,7.2,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,6.0,61.0,,,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2759
0,32.0,190.0,84.0,15.0,15.0,1350.0,2,7.2,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,6.0,61.0,,,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2759
0,32.0,190.0,84.0,15.0,15.0,1350.0,2,7.2,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,6.0,61.0,,,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,95.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2759
0,37.0,190.0,88.0,1.0,0.0,19.0,1,,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2767
0,37.0,190.0,88.0,1.0,0.0,19.0,1,,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,10.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2767
0,37.0,190.0,88.0,1.0,0.0,19.0,1,,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,111.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2767
0,37.0,190.0,88.0,1.0,0.0,19.0,1,,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2767
0,37.0,190.0,88.0,1.0,0.0,19.0,1,,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,17.0,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2767
0,32.0,191.0,82.0,10.0,10.0,874.0,1,6.911111,0.0,1.0,4.0,2.0,1.0,0.0,0.0,,,532.0,,52.0,5.0,2.0,8.0,38.0,22.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.0,18.0,58.0,47.0,22.0,12.0,56.5,8.0,0.0,2004.0,1719.0,0.8577844311377245,4.0,17.0,28.0,50.0,13.0,3.0,50.333333333333336,9.0,1.0,1138.0,821.0,0.7214411247803163,21.0,4,30.0,18.0,-3.0,9.0,9.0,6.166666666666664,0.1363433063574082,2.071428571428572,5.5,0.94,1.6923076923076923,4.0,1.1225165562913906,1.1889874331726316,2773
0,32.0,191.0,82.0,10.0,10.0,874.0,1,6.911111,0.0,1.0,4.0,2.0,1.0,0.0,0.0,,,532.0,,52.0,5.0,2.0,8.0,38.0,22.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,8.0,23.0,25.0,11.0,4.0,60.5,2.0,0.0,993.0,804.0,0.8096676737160121,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,53.0,1,23.0,10.0,25.0,11.0,4.0,,,,,,,,,,2773
0,32.0,191.0,82.0,10.0,10.0,874.0,1,6.911111,0.0,1.0,4.0,2.0,1.0,0.0,0.0,,,532.0,,52.0,5.0,2.0,8.0,38.0,22.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,14.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2773
0,32.0,191.0,82.0,10.0,10.0,874.0,1,6.911111,0.0,1.0,4.0,2.0,1.0,0.0,0.0,,,532.0,,52.0,5.0,2.0,8.0,38.0,22.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,5.0,17.0,28.0,8.0,2.0,47.0,7.0,1.0,749.0,592.0,0.7903871829105474,2.0,1.0,4.0,13.0,2.0,2.0,27.0,7.0,0.0,221.0,130.0,0.5882352941176471,44.0,3,13.0,7.0,15.0,6.0,0.0,20.0,0.2021518887929003,4.25,4.5,2.1538461538461537,4.0,1.0,1.7407407407407407,1.3436582109479307,2773
0,32.0,191.0,82.0,10.0,10.0,874.0,1,6.911111,0.0,1.0,4.0,2.0,1.0,0.0,0.0,,,532.0,,52.0,5.0,2.0,8.0,38.0,22.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.0,5.0,24.0,27.0,6.0,4.0,50.5,2.0,0.0,842.0,678.0,0.8052256532066508,5.0,3.0,10.0,21.0,5.0,2.0,54.0,4.0,1.0,387.0,296.0,0.7648578811369509,,0,14.0,8.0,6.0,1.0,2.0,-3.5,0.0403677720696999,2.4,2.6,1.2857142857142858,1.2,2.0,0.9351851851851852,1.052778134428966,2773
0,30.0,172.0,70.0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,4.0,10.0,20.0,3.0,1.0,41.0,3.0,0.0,325.0,241.0,0.7415384615384616,5.0,3.0,9.0,16.0,7.0,5.0,64.0,3.0,0.0,468.0,352.0,0.7521367521367521,48.0,1,1.0,0.0,4.0,-4.0,-4.0,-23.0,-0.0105982905982905,1.1111111111111112,1.0,1.25,0.4285714285714285,0.2,0.640625,0.985909090909091,2774
0,30.0,172.0,70.0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2774
0,30.0,172.0,70.0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,10.0,29.0,33.0,15.0,4.0,46.5,4.0,0.0,696.0,529.0,0.7600574712643678,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,27.0,2,29.0,6.0,33.0,15.0,4.0,,,,,,,,,,2774
0,30.0,172.0,70.0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,8.0,18.0,18.0,9.0,1.0,66.0,2.0,0.0,466.0,382.0,0.8197424892703863,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,3,18.0,3.0,18.0,9.0,1.0,,,,,,,,,,2774
0,28.0,186.0,86.0,27.0,9.0,870.0,0,6.654545,18.0,7.0,27.0,16.0,5.0,1.0,0.0,1.0,,201.0,11.0,,6.0,1.0,2.0,186.0,87.0,34.0,20.0,34.0,27.0,4.0,0.0,0.0,0.0,1.0,,12.0,7.3,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,2.0,10.0,13.0,28.0,24.0,6.0,5.0,47.5,3.0,1.0,714.0,589.0,0.8249299719887955,22.0,18.0,43.0,39.0,19.0,7.0,51.0,8.0,0.0,1256.0,1049.0,0.8351910828025477,,0,-15.0,-12.0,-15.0,-13.0,-2.0,-3.5,-0.0102611108137522,0.6511627906976745,0.4545454545454545,0.6153846153846154,0.3157894736842105,0.7142857142857143,0.931372549019608,0.987714056070474,2777
